id,created_at,user_id,amount
1447,2018-06-19 07:47:04.917262,374,10
1464,2018-06-21 02:33:23.139207,377,10
1466,2018-06-21 06:19:00.211627,378,10
1475,2018-06-21 23:39:15.181474,379,10
1477,2018-06-22 01:13:02.421521,380,10
1485,2018-06-22 09:30:51.139817,381,5
1486,2018-06-22 11:13:10.58127,382,5
1496,2018-06-23 12:55:20.55313,384,5
1501,2018-06-24 01:11:13.403967,386,10
1504,2018-06-24 10:24:22.818595,388,5
1510,2018-06-25 04:56:54.032473,389,10
1517,2018-06-26 16:56:08.666314,392,5
1530,2018-06-28 04:46:00.890411,397,5
1532,2018-06-28 05:10:39.165435,398,10
1535,2018-06-28 11:46:28.208415,399,10
1547,2018-06-29 14:18:30.650063,402,10
1550,2018-06-29 16:41:55.645433,403,10
1561,2018-06-30 06:42:15.007844,405,5
1562,2018-06-30 07:30:51.541008,406,5
1565,2018-06-30 09:36:08.033129,407,5
1566,2018-06-30 10:11:38.578282,409,10
1581,2018-07-02 02:09:31.12038,413,5
1598,2018-07-04 04:46:33.522059,417,5
1599,2018-07-04 05:57:15.708061,418,10
1607,2018-07-04 21:49:53.340703,421,5
1608,2018-07-05 00:39:58.570805,423,5
1610,2018-07-05 04:34:51.34188,424,10
1617,2018-07-05 10:32:53.182513,425,5
1625,2018-07-06 16:59:45.75192,428,5
1640,2018-07-08 14:24:20.046076,432,5
1641,2018-07-08 18:43:52.927812,433,10
1649,2018-07-10 05:31:53.655846,437,5
1658,2018-07-10 22:21:14.030441,440,5
1669,2018-07-12 07:32:49.565554,442,5
1674,2018-07-12 19:12:19.271523,443,10
1677,2018-07-13 03:06:02.418501,444,5
1681,2018-07-13 21:23:25.065592,446,10
1688,2018-07-14 09:15:34.343382,449,10
1697,2018-07-15 06:58:48.006561,451,5
1705,2018-07-16 19:51:54.638764,457,5
1708,2018-07-17 00:08:13.824105,458,10
1709,2018-07-17 02:10:46.357148,459,5
1726,2018-07-18 04:52:53.046373,461,5
1728,2018-07-18 12:28:21.302086,462,5
1747,2018-07-20 15:37:31.709803,466,10
1762,2018-07-21 22:31:16.511664,468,5
1767,2018-07-22 07:59:21.37929,470,10
1768,2018-07-22 08:44:38.474188,471,5
1776,2018-07-23 01:41:55.027653,474,5
1778,2018-07-23 11:54:56.35762,476,10
1783,2018-07-23 21:57:43.042963,477,10
1786,2018-07-24 05:56:03.591373,479,5
1804,2018-07-27 07:21:56.18668,484,10
1809,2018-07-27 20:39:15.833251,487,5
1810,2018-07-27 23:46:29.3724,489,5
1822,2018-07-28 16:51:48.110938,492,5
1824,2018-07-29 00:10:18.821778,493,5
1837,2018-07-29 21:04:40.958312,495,5
1843,2018-07-30 04:20:25.771641,499,10
1845,2018-07-30 04:55:03.888713,500,10
1863,2018-08-01 13:56:06.995553,501,5
1867,2018-08-01 18:36:58.890267,504,5
1878,2018-08-03 03:16:12.336336,507,10
1891,2018-08-04 12:48:41.288307,511,5
1893,2018-08-04 21:37:31.430424,512,10
1896,2018-08-05 04:08:06.315181,514,5
1900,2018-08-05 07:50:19.940304,515,5
1903,2018-08-05 09:29:45.466184,516,10
1905,2018-08-05 11:11:50.692466,518,5
1911,2018-08-06 17:42:56.153882,520,10
1931,2018-08-09 08:55:20.721721,524,10
1937,2018-08-09 22:01:41.477477,525,10
1940,2018-08-10 16:51:53.542572,527,5
1956,2018-08-12 06:35:05.024097,532,5
1958,2018-08-12 14:29:33.224944,534,5
1959,2018-08-12 14:43:45.180693,535,5
1962,2018-08-12 16:41:16.845523,536,5
2003,2018-08-17 04:39:25.63828,544,10
2005,2018-08-17 07:24:38.032916,545,10
2026,2018-08-19 15:14:10.142792,550,5
2033,2018-08-19 23:38:14.491117,551,10
2041,2018-08-21 05:30:25.286863,555,5
2044,2018-08-21 12:07:29.370675,556,10
2045,2018-08-21 12:56:17.402269,557,10
2057,2018-08-22 17:15:24.881085,558,10
2058,2018-08-22 18:43:01.395924,560,10
2061,2018-08-23 05:21:10.121457,561,5
2070,2018-08-24 12:49:15.330167,565,10
2076,2018-08-24 23:33:54.502988,566,10
2085,2018-08-26 07:37:37.538364,568,10
2086,2018-08-26 09:21:16.338067,569,5
2104,2018-08-28 11:32:18.815597,572,10
2108,2018-08-28 13:34:31.861519,573,5
2124,2018-08-29 17:43:56.767957,578,5
2127,2018-08-29 21:39:17.98406,579,5
2134,2018-08-30 06:28:10.945715,581,10
2138,2018-08-30 17:15:54.166824,583,5
2141,2018-08-31 02:51:36.974433,585,10
2143,2018-08-31 11:38:26.405074,587,5
2146,2018-09-01 01:41:03.836742,588,5
2158,2018-09-02 00:45:16.254296,590,5
2168,2018-09-03 02:03:40.861528,592,5
2178,2018-09-03 17:50:06.69695,594,5
2179,2018-09-03 19:41:22.878602,595,10
2202,2018-09-06 04:20:08.792413,597,10
2214,2018-09-07 09:43:30.609204,601,10
2219,2018-09-08 06:54:10.552746,602,10
2229,2018-09-09 08:23:54.874255,604,10
2237,2018-09-10 14:25:18.299471,606,5
2241,2018-09-10 21:20:50.872946,608,5
2243,2018-09-11 00:52:34.316615,609,5
2244,2018-09-11 02:17:36.872926,610,5
2276,2018-09-14 03:16:06.940429,612,10
2278,2018-09-14 05:33:55.603083,613,10
2280,2018-09-14 17:43:37.948988,614,5
2281,2018-09-14 19:02:21.600494,615,5
2283,2018-09-14 22:54:32.51246,616,10
2284,2018-09-15 00:46:36.919962,618,5
2287,2018-09-15 08:23:51.760089,620,5
2295,2018-09-16 19:08:40.847643,622,10
2305,2018-09-17 13:20:49.688952,625,5
2306,2018-09-17 14:09:13.798527,626,10
2307,2018-09-17 15:47:53.03699,627,5
2309,2018-09-17 19:55:58.318553,628,5
2310,2018-09-17 22:39:29.620999,629,10
2322,2018-09-19 14:51:36.027908,633,10
2337,2018-09-21 01:52:08.339072,635,5
2355,2018-09-22 09:30:33.023802,640,5
2358,2018-09-22 16:27:17.304593,641,5
2374,2018-09-24 18:33:07.415481,645,10
2383,2018-09-26 11:31:42.433698,650,5
2415,2018-09-29 13:57:54.508267,654,10
683,2018-03-20 09:39:45.382785,43,10
686,2018-03-21 01:52:49.14738,44,10
699,2018-03-22 01:54:51.094697,48,5
708,2018-03-23 14:04:39.360989,55,5
718,2018-03-25 12:49:05.783246,58,10
723,2018-03-26 04:52:14.008524,60,10
728,2018-03-27 03:19:18.242026,62,5
733,2018-03-27 14:05:09.650827,64,10
775,2018-04-01 21:12:11.522434,69,5
780,2018-04-02 11:52:58.888975,71,5
783,2018-04-03 07:10:59.753508,74,5
804,2018-04-05 16:07:48.002828,79,10
813,2018-04-07 13:26:51.383067,82,5
815,2018-04-07 13:51:11.477944,83,5
927,2018-04-21 13:18:32.547833,126,10
936,2018-04-22 05:32:26.227064,130,5
957,2018-04-24 16:01:45.471421,139,5
964,2018-04-26 04:18:49.326982,144,5
970,2018-04-27 07:32:53.302126,148,10
985,2018-04-28 04:53:52.677633,151,5
987,2018-04-28 05:27:17.251753,152,10
1002,2018-04-29 14:40:59.51923,157,5
1021,2018-05-01 04:45:11.586233,163,10
1023,2018-05-01 14:34:49.814175,165,5
1026,2018-05-01 17:38:19.36158,166,10
1054,2018-05-05 04:45:56.032502,173,10
1059,2018-05-05 10:37:20.053928,174,5
1061,2018-05-05 22:17:54.756125,178,5
1062,2018-05-06 04:50:37.210296,179,5
1064,2018-05-06 06:43:30.871604,180,10
2419,2018-09-29 16:01:17.308387,655,5
2423,2018-09-29 19:31:13.712403,656,5
2454,2018-10-01 21:55:44.589693,660,10
2459,2018-10-02 07:14:40.425696,661,5
2460,2018-10-02 10:08:57.696073,662,10
2461,2018-10-02 11:01:14.505653,663,5
2472,2018-10-03 03:49:31.881193,664,5
2477,2018-10-03 15:17:37.746374,667,10
2487,2018-10-04 15:52:22.811789,672,5
2497,2018-10-05 09:15:45.413086,674,5
2509,2018-10-06 05:25:18.23892,676,5
2517,2018-10-06 21:13:12.757628,678,5
2538,2018-10-09 12:58:28.770013,683,5
2558,2018-10-11 22:18:44.894014,689,10
2568,2018-10-12 15:39:39.733892,692,5
2583,2018-10-14 01:39:20.434808,699,5
2598,2018-10-15 15:42:16.430729,703,10
2612,2018-10-17 05:27:39.314478,706,10
2613,2018-10-17 09:31:27.592204,707,5
1083,2018-05-09 08:45:26.948437,185,5
1085,2018-05-09 09:48:27.273537,186,5
1086,2018-05-09 11:38:56.727219,187,10
1100,2018-05-11 08:14:38.20244,190,10
1104,2018-05-11 20:56:39.054227,192,5
1116,2018-05-12 21:24:44.082987,195,10
1120,2018-05-13 09:31:06.315112,196,5
1121,2018-05-13 13:10:53.867601,197,10
1139,2018-05-15 22:13:50.330977,204,5
1142,2018-05-16 00:34:03.245313,205,10
1150,2018-05-17 03:32:39.842064,207,5
1167,2018-05-19 09:41:58.273636,214,10
1188,2018-05-21 09:22:54.573704,218,10
1192,2018-05-21 14:35:46.471079,220,10
1199,2018-05-22 04:12:47.063567,221,5
1205,2018-05-22 14:09:56.314812,222,5
1239,2018-05-27 18:02:25.917684,234,5
1243,2018-05-28 01:18:34.344645,235,10
1249,2018-05-28 07:41:56.033803,236,5
1253,2018-05-28 12:59:30.986373,238,10
1260,2018-05-29 01:02:09.358919,239,10
1261,2018-05-29 01:52:24.517178,240,10
1273,2018-05-29 23:37:30.066092,245,5
1274,2018-05-30 01:10:50.461786,246,5
1284,2018-05-31 09:09:21.394851,251,10
1288,2018-05-31 13:27:59.207483,253,10
1289,2018-05-31 15:04:05.911871,254,10
1308,2018-06-03 07:46:22.170843,262,5
1312,2018-06-03 21:38:48.173922,264,5
1317,2018-06-04 19:00:54.63094,268,5
1325,2018-06-05 07:32:21.204131,271,5
1341,2018-06-07 19:30:46.571774,277,10
1342,2018-06-08 04:05:12.173015,282,10
1346,2018-06-08 11:43:13.285875,283,10
1347,2018-06-08 11:48:40.807535,284,5
1369,2018-06-11 00:25:06.740961,292,10
1376,2018-06-11 12:42:44.061559,293,10
1416,2018-06-16 00:05:59.42069,307,10
1419,2018-06-16 12:17:12.079927,309,10
1455,2018-06-20 04:27:49.38227,316,10
1456,2018-06-20 05:28:55.2958,317,5
1459,2018-06-20 16:35:21.61824,319,10
1472,2018-06-21 20:20:42.686201,321,10
1511,2018-06-26 02:38:44.719398,325,5
1523,2018-06-27 13:50:10.37041,328,5
1537,2018-06-28 13:33:14.619412,333,5
1540,2018-06-28 18:13:13.177863,334,5
1585,2018-07-02 11:16:38.065158,344,10
1629,2018-07-07 01:46:58.857266,354,10
1652,2018-07-10 16:08:44.640823,357,10
1655,2018-07-10 19:04:14.015012,358,5
1691,2018-07-14 16:06:08.400592,365,5
1711,2018-07-17 04:31:07.262508,370,5
1715,2018-07-17 09:21:47.633008,372,10
1725,2018-07-18 00:49:10.454112,373,5
1734,2018-07-19 07:47:04.917262,374,5
1753,2018-07-21 02:33:23.139207,377,5
1755,2018-07-21 06:19:00.211627,378,10
1763,2018-07-21 23:39:15.181474,379,5
1764,2018-07-22 01:13:02.421521,380,5
1770,2018-07-22 09:30:51.139817,381,5
1771,2018-07-22 11:13:10.58127,382,5
1779,2018-07-23 12:55:20.55313,384,5
1785,2018-07-24 01:11:13.403967,386,5
1794,2018-07-25 04:56:54.032473,389,5
1814,2018-07-28 05:10:39.165435,398,5
1817,2018-07-28 11:46:28.208415,399,10
1830,2018-07-29 14:18:30.650063,402,5
1847,2018-07-30 06:42:15.007844,405,5
1848,2018-07-30 07:30:51.541008,406,5
1850,2018-07-30 09:36:08.033129,407,10
1856,2018-07-31 10:11:38.578282,409,10
1871,2018-08-02 02:09:31.12038,413,5
1888,2018-08-04 04:46:33.522059,417,10
1889,2018-08-04 05:57:15.708061,418,10
1894,2018-08-04 21:49:53.340703,421,10
1895,2018-08-05 00:39:58.570805,423,10
1897,2018-08-05 04:34:51.34188,424,5
1904,2018-08-05 10:32:53.182513,425,5
1910,2018-08-06 16:59:45.75192,428,5
1924,2018-08-08 14:24:20.046076,432,10
1944,2018-08-10 22:21:14.030441,440,10
1957,2018-08-12 07:32:49.565554,442,10
1963,2018-08-12 19:12:19.271523,443,5
1965,2018-08-13 03:06:02.418501,444,5
1970,2018-08-13 21:23:25.065592,446,5
1978,2018-08-14 09:15:34.343382,449,5
1987,2018-08-15 06:58:48.006561,451,10
1998,2018-08-17 00:08:13.824105,458,5
1999,2018-08-17 02:10:46.357148,459,10
2017,2018-08-18 12:28:21.302086,462,5
2038,2018-08-20 15:37:31.709803,466,10
2052,2018-08-22 08:44:38.474188,471,5
2060,2018-08-23 01:41:55.027653,474,5
2062,2018-08-23 11:54:56.35762,476,10
2066,2018-08-23 21:57:43.042963,477,5
2069,2018-08-24 05:56:03.591373,479,10
2092,2018-08-27 07:21:56.18668,484,10
2097,2018-08-27 20:39:15.833251,487,5
2098,2018-08-27 23:46:29.3724,489,10
2111,2018-08-28 16:51:48.110938,492,5
2114,2018-08-29 00:10:18.821778,493,5
1099,2018-05-11 00:45:53.377973,91,10
1101,2018-05-11 12:03:51.632689,93,5
1122,2018-05-13 19:12:21.771812,103,5
1132,2018-05-14 20:12:23.1907,106,10
2126,2018-08-29 21:04:40.958312,495,5
2132,2018-08-30 04:20:25.771641,499,10
2133,2018-08-30 04:55:03.888713,500,5
2150,2018-09-01 13:56:06.995553,501,10
2154,2018-09-01 18:36:58.890267,504,5
2169,2018-09-03 03:16:12.336336,507,10
2183,2018-09-04 12:48:41.288307,511,5
2185,2018-09-04 21:37:31.430424,512,5
2190,2018-09-05 04:08:06.315181,514,5
2193,2018-09-05 07:50:19.940304,515,10
2195,2018-09-05 09:29:45.466184,516,10
2197,2018-09-05 11:11:50.692466,518,10
2208,2018-09-06 17:42:56.153882,520,5
2230,2018-09-09 08:55:20.721721,524,10
2235,2018-09-09 22:01:41.477477,525,5
2238,2018-09-10 16:51:53.542572,527,5
2254,2018-09-12 06:35:05.024097,532,10
2256,2018-09-12 14:29:33.224944,534,10
2257,2018-09-12 14:43:45.180693,535,10
2261,2018-09-12 16:41:16.845523,536,5
2301,2018-09-17 04:39:25.63828,544,10
2303,2018-09-17 07:24:38.032916,545,5
2323,2018-09-19 15:14:10.142792,550,5
2328,2018-09-19 23:38:14.491117,551,5
2338,2018-09-21 05:30:25.286863,555,5
2341,2018-09-21 12:07:29.370675,556,5
2342,2018-09-21 12:56:17.402269,557,10
2359,2018-09-22 17:15:24.881085,558,10
2360,2018-09-22 18:43:01.395924,560,5
2371,2018-09-24 12:49:15.330167,565,10
2377,2018-09-24 23:33:54.502988,566,10
2405,2018-09-28 13:34:31.861519,573,10
2422,2018-09-29 17:43:56.767957,578,10
2428,2018-09-30 02:51:36.974433,585,10
2436,2018-09-30 11:38:26.405074,587,5
2438,2018-09-30 17:15:54.166824,583,10
2441,2018-10-01 01:41:03.836742,588,10
2457,2018-10-02 00:45:16.254296,590,10
2470,2018-10-03 02:03:40.861528,592,5
2480,2018-10-03 17:50:06.69695,594,10
2506,2018-10-06 04:20:08.792413,597,5
2520,2018-10-07 09:43:30.609204,601,10
2527,2018-10-08 06:54:10.552746,602,10
2536,2018-10-09 08:23:54.874255,604,10
2543,2018-10-10 14:25:18.299471,606,10
2547,2018-10-10 21:20:50.872946,608,10
2549,2018-10-11 00:52:34.316615,609,10
2550,2018-10-11 02:17:36.872926,610,5
2584,2018-10-14 03:16:06.940429,612,10
2587,2018-10-14 17:43:37.948988,614,5
2588,2018-10-14 19:02:21.600494,615,10
2590,2018-10-14 22:54:32.51246,616,5
2591,2018-10-15 00:46:36.919962,618,10
2593,2018-10-15 08:23:51.760089,620,5
2606,2018-10-16 19:08:40.847643,622,10
2615,2018-10-17 13:20:49.688952,625,10
2616,2018-10-17 14:09:13.798527,626,5
2617,2018-10-17 15:47:53.03699,627,10
2622,2018-10-17 19:55:58.318553,628,10
2623,2018-10-17 22:39:29.620999,629,10
812,2018-04-07 09:36:40.320784,5,5
822,2018-04-08 04:38:28.503406,9,5
825,2018-04-08 13:05:37.252461,10,5
840,2018-04-10 16:19:40.348793,15,5
852,2018-04-12 01:56:35.203768,16,10
855,2018-04-12 09:05:58.968269,18,5
856,2018-04-12 16:41:56.711651,19,5
859,2018-04-13 01:38:27.598603,21,5
880,2018-04-15 16:32:43.266695,28,10
887,2018-04-16 08:15:54.201545,30,5
902,2018-04-18 07:43:32.910083,37,5
934,2018-04-22 01:54:51.094697,48,5
948,2018-04-23 14:04:39.360989,55,5
959,2018-04-25 12:49:05.783246,58,10
968,2018-04-27 03:19:18.242026,62,10
976,2018-04-27 14:05:09.650827,64,10
1030,2018-05-01 21:12:11.522434,69,10
1034,2018-05-02 11:52:58.888975,71,10
1039,2018-05-03 07:10:59.753508,74,5
1069,2018-05-07 13:26:51.383067,82,5
1070,2018-05-07 13:51:11.477944,83,5
1138,2018-05-15 21:12:38.663224,107,5
1163,2018-05-18 18:30:24.846216,116,10
1169,2018-05-19 12:27:55.298606,117,10
1170,2018-05-19 13:41:42.340576,118,5
1172,2018-05-19 20:43:20.969398,120,5
1180,2018-05-20 16:37:49.252161,122,5
1184,2018-05-21 03:21:04.940221,123,5
1187,2018-05-21 08:21:34.065524,124,10
1200,2018-05-22 05:32:26.227064,130,5
1224,2018-05-24 16:01:45.471421,139,10
1236,2018-05-27 07:32:53.302126,148,5
1246,2018-05-28 04:53:52.677633,151,5
1248,2018-05-28 05:27:17.251753,152,5
1267,2018-05-29 14:40:59.51923,157,10
1292,2018-06-01 14:34:49.814175,165,5
1295,2018-06-01 17:38:19.36158,166,10
1324,2018-06-05 04:45:56.032502,173,10
1330,2018-06-05 22:17:54.756125,178,5
1332,2018-06-06 06:43:30.871604,180,10
1352,2018-06-09 08:45:26.948437,185,5
1354,2018-06-09 09:48:27.273537,186,10
1355,2018-06-09 11:38:56.727219,187,10
1373,2018-06-11 08:14:38.20244,190,5
1377,2018-06-11 20:56:39.054227,192,5
1388,2018-06-12 21:24:44.082987,195,10
1392,2018-06-13 09:31:06.315112,196,10
1393,2018-06-13 13:10:53.867601,197,10
1414,2018-06-15 22:13:50.330977,204,5
1417,2018-06-16 00:34:03.245313,205,5
1427,2018-06-17 03:32:39.842064,207,10
1448,2018-06-19 09:41:58.273636,214,5
1468,2018-06-21 09:22:54.573704,218,5
1471,2018-06-21 14:35:46.471079,220,5
1479,2018-06-22 04:12:47.063567,221,10
1487,2018-06-22 14:09:56.314812,222,10
1525,2018-06-27 18:02:25.917684,234,10
1528,2018-06-28 01:18:34.344645,235,5
1536,2018-06-28 12:59:30.986373,238,10
1542,2018-06-29 01:02:09.358919,239,10
1555,2018-06-29 23:37:30.066092,245,5
1556,2018-06-30 01:10:50.461786,246,10
1564,2018-06-30 09:09:21.394851,251,5
1568,2018-06-30 13:27:59.207483,253,10
1569,2018-06-30 15:04:05.911871,254,5
1592,2018-07-03 07:46:22.170843,262,10
1597,2018-07-03 21:38:48.173922,264,10
1605,2018-07-04 19:00:54.63094,268,10
1612,2018-07-05 07:32:21.204131,271,5
1634,2018-07-07 19:30:46.571774,277,5
1637,2018-07-08 11:43:13.285875,283,10
1638,2018-07-08 11:48:40.807535,284,10
1663,2018-07-11 12:42:44.061559,293,10
1744,2018-07-20 04:27:49.38227,316,5
1761,2018-07-21 20:20:42.686201,321,10
1796,2018-07-26 02:38:44.719398,325,10
1819,2018-07-28 13:33:14.619412,333,5
1823,2018-07-28 18:13:13.177863,334,10
1875,2018-08-02 11:16:38.065158,344,10
1914,2018-08-07 01:46:58.857266,354,10
1939,2018-08-10 16:08:44.640823,357,10
2001,2018-08-17 04:31:07.262508,370,10
2014,2018-08-18 00:49:10.454112,373,10
2020,2018-08-19 07:47:04.917262,374,5
2042,2018-08-21 06:19:00.211627,378,10
2049,2018-08-21 23:39:15.181474,379,10
2050,2018-08-22 01:13:02.421521,380,10
2054,2018-08-22 09:30:51.139817,381,10
2055,2018-08-22 11:13:10.58127,382,5
2067,2018-08-24 01:11:13.403967,386,10
2077,2018-08-25 04:56:54.032473,389,5
2102,2018-08-28 05:10:39.165435,398,10
2105,2018-08-28 11:46:28.208415,399,10
2119,2018-08-29 14:18:30.650063,402,10
2135,2018-08-30 06:42:15.007844,405,5
2136,2018-08-30 07:30:51.541008,406,10
2137,2018-08-30 09:36:08.033129,407,5
2142,2018-08-31 10:11:38.578282,409,5
2159,2018-09-02 02:09:31.12038,413,10
2180,2018-09-04 05:57:15.708061,418,10
2186,2018-09-04 21:49:53.340703,421,10
2187,2018-09-05 00:39:58.570805,423,5
2196,2018-09-05 10:32:53.182513,425,5
2207,2018-09-06 16:59:45.75192,428,5
2222,2018-09-08 14:24:20.046076,432,10
2255,2018-09-12 07:32:49.565554,442,10
2262,2018-09-12 19:12:19.271523,443,5
2265,2018-09-13 03:06:02.418501,444,5
2270,2018-09-13 21:23:25.065592,446,10
2297,2018-09-17 00:08:13.824105,458,10
2298,2018-09-17 02:10:46.357148,459,10
2315,2018-09-18 12:28:21.302086,462,5
2334,2018-09-20 15:37:31.709803,466,5
2362,2018-09-23 01:41:55.027653,474,5
2364,2018-09-23 11:54:56.35762,476,10
2368,2018-09-23 21:57:43.042963,477,5
2370,2018-09-24 05:56:03.591373,479,5
2389,2018-09-27 07:21:56.18668,484,5
2395,2018-09-27 20:39:15.833251,487,10
2396,2018-09-27 23:46:29.3724,489,10
2408,2018-09-28 16:51:48.110938,492,5
2424,2018-09-29 21:04:40.958312,495,5
1198,2018-05-22 01:54:51.094697,48,5
1213,2018-05-23 14:04:39.360989,55,10
1234,2018-05-27 03:19:18.242026,62,10
1238,2018-05-27 14:05:09.650827,64,10
1302,2018-06-02 11:52:58.888975,71,10
1307,2018-06-03 07:10:59.753508,74,5
1339,2018-06-07 13:51:11.477944,83,5
1480,2018-06-22 05:32:26.227064,130,5
1506,2018-06-24 16:01:45.471421,139,10
1521,2018-06-27 07:32:53.302126,148,10
1531,2018-06-28 04:53:52.677633,151,10
1533,2018-06-28 05:27:17.251753,152,5
1548,2018-06-29 14:40:59.51923,157,10
1574,2018-07-01 14:34:49.814175,165,10
1577,2018-07-01 17:38:19.36158,166,5
1611,2018-07-05 04:45:56.032502,173,5
1620,2018-07-05 22:17:54.756125,178,10
1623,2018-07-06 06:43:30.871604,180,10
1643,2018-07-09 08:45:26.948437,185,10
1645,2018-07-09 09:48:27.273537,186,5
1646,2018-07-09 11:38:56.727219,187,5
1664,2018-07-11 20:56:39.054227,192,5
1676,2018-07-12 21:24:44.082987,195,10
2430,2018-09-30 04:20:25.771641,499,10
2431,2018-09-30 04:55:03.888713,500,10
2446,2018-10-01 13:56:06.995553,501,10
2451,2018-10-01 18:36:58.890267,504,5
2471,2018-10-03 03:16:12.336336,507,10
2486,2018-10-04 12:48:41.288307,511,5
2489,2018-10-04 21:37:31.430424,512,5
2494,2018-10-05 04:08:06.315181,514,10
2498,2018-10-05 09:29:45.466184,516,10
2515,2018-10-06 17:42:56.153882,520,5
2537,2018-10-09 08:55:20.721721,524,10
2540,2018-10-09 22:01:41.477477,525,10
2544,2018-10-10 16:51:53.542572,527,10
2563,2018-10-12 06:35:05.024097,532,10
2565,2018-10-12 14:29:33.224944,534,10
2566,2018-10-12 14:43:45.180693,535,5
1679,2018-07-13 09:31:06.315112,196,10
1680,2018-07-13 13:10:53.867601,197,5
1700,2018-07-15 22:13:50.330977,204,5
1701,2018-07-16 00:34:03.245313,205,5
1735,2018-07-19 09:41:58.273636,214,5
1756,2018-07-21 09:22:54.573704,218,10
1759,2018-07-21 14:35:46.471079,220,5
1765,2018-07-22 04:12:47.063567,221,5
1808,2018-07-27 18:02:25.917684,234,5
1811,2018-07-28 01:18:34.344645,235,5
1818,2018-07-28 12:59:30.986373,238,5
1825,2018-07-29 01:02:09.358919,239,5
1840,2018-07-29 23:37:30.066092,245,5
1841,2018-07-30 01:10:50.461786,246,10
1858,2018-07-31 15:04:05.911871,254,10
1881,2018-08-03 07:46:22.170843,262,5
1887,2018-08-03 21:38:48.173922,264,5
1899,2018-08-05 07:32:21.204131,271,10
1919,2018-08-07 19:30:46.571774,277,5
1922,2018-08-08 11:43:13.285875,283,10
1923,2018-08-08 11:48:40.807535,284,5
1950,2018-08-11 12:42:44.061559,293,10
2034,2018-08-20 04:27:49.38227,316,10
2048,2018-08-21 20:20:42.686201,321,5
2082,2018-08-26 02:38:44.719398,325,5
2107,2018-08-28 13:33:14.619412,333,5
2112,2018-08-28 18:13:13.177863,334,10
2163,2018-09-02 11:16:38.065158,344,5
1348,2018-06-08 13:05:37.252461,10,5
1363,2018-06-10 16:19:40.348793,15,5
1380,2018-06-12 01:56:35.203768,16,5
1389,2018-06-13 01:38:27.598603,21,5
1418,2018-06-16 08:15:54.201545,30,10
1441,2018-06-18 07:43:32.910083,37,10
1694,2018-07-14 20:12:23.1907,106,5
1730,2018-07-18 18:30:24.846216,116,10
1737,2018-07-19 13:41:42.340576,118,5
1741,2018-07-19 20:43:20.969398,120,5
1748,2018-07-20 16:37:49.252161,122,5
2212,2018-09-07 01:46:58.857266,354,10
2299,2018-09-17 04:31:07.262508,370,5
2318,2018-09-19 07:47:04.917262,374,10
2339,2018-09-21 06:19:00.211627,378,10
2349,2018-09-21 23:39:15.181474,379,10
2356,2018-09-22 09:30:51.139817,381,5
2357,2018-09-22 11:13:10.58127,382,10
2400,2018-09-28 05:10:39.165435,398,10
2402,2018-09-28 11:46:28.208415,399,10
2416,2018-09-29 14:18:30.650063,402,5
2433,2018-09-30 06:42:15.007844,405,5
2434,2018-09-30 07:30:51.541008,406,5
2435,2018-09-30 09:36:08.033129,407,10
2458,2018-10-02 02:09:31.12038,413,10
2483,2018-10-04 05:57:15.708061,418,5
2490,2018-10-04 21:49:53.340703,421,10
2492,2018-10-05 00:39:58.570805,423,10
2514,2018-10-06 16:59:45.75192,428,10
2529,2018-10-08 14:24:20.046076,432,5
2564,2018-10-12 07:32:49.565554,442,5
2822,2018-11-06 17:42:56.153882,520,5
1478,2018-06-22 01:54:51.094697,48,10
1497,2018-06-23 14:04:39.360989,55,10
1519,2018-06-27 03:19:18.242026,62,5
1524,2018-06-27 14:05:09.650827,64,5
1591,2018-07-03 07:10:59.753508,74,5
1633,2018-07-07 13:51:11.477944,83,5
1789,2018-07-24 16:01:45.471421,139,5
1813,2018-07-28 04:53:52.677633,151,5
1831,2018-07-29 14:40:59.51923,157,10
1864,2018-08-01 14:34:49.814175,165,10
1866,2018-08-01 17:38:19.36158,166,10
1898,2018-08-05 04:45:56.032502,173,5
1930,2018-08-09 08:45:26.948437,185,5
1932,2018-08-09 11:38:56.727219,187,10
1951,2018-08-11 20:56:39.054227,192,10
1964,2018-08-12 21:24:44.082987,195,10
1967,2018-08-13 09:31:06.315112,196,5
1990,2018-08-15 22:13:50.330977,204,10
1992,2018-08-16 00:34:03.245313,205,5
2022,2018-08-19 09:41:58.273636,214,10
2043,2018-08-21 09:22:54.573704,218,10
2046,2018-08-21 14:35:46.471079,220,10
2051,2018-08-22 04:12:47.063567,221,5
2096,2018-08-27 18:02:25.917684,234,10
2099,2018-08-28 01:18:34.344645,235,5
2106,2018-08-28 12:59:30.986373,238,5
2115,2018-08-29 01:02:09.358919,239,10
1639,2018-07-08 13:05:37.252461,10,10
1653,2018-07-10 16:19:40.348793,15,5
1982,2018-08-14 20:12:23.1907,106,10
2018,2018-08-18 18:30:24.846216,116,10
2024,2018-08-19 13:41:42.340576,118,5
2031,2018-08-19 20:43:20.969398,120,5
2039,2018-08-20 16:37:49.252161,122,10
2129,2018-08-29 23:37:30.066092,245,10
2130,2018-08-30 01:10:50.461786,246,5
2144,2018-08-31 15:04:05.911871,254,5
2171,2018-09-03 07:46:22.170843,262,5
2192,2018-09-05 07:32:21.204131,271,10
2217,2018-09-07 19:30:46.571774,277,5
2220,2018-09-08 11:43:13.285875,283,5
